area_type,location,size,total_sqft,bath,balcony,price,price_per_sqft
3,128,11,2072.0,3.0,2.0,108.0,0.052123552123552123
3,614,11,1450.0,3.0,3.0,60.91,0.042006896551724134
3,199,11,1550.0,3.0,2.0,82.0,0.05290322580645161
3,954,9,1315.0,2.0,2.0,90.0,0.06844106463878327
3,101,9,1210.0,2.0,2.0,72.0,0.05950413223140496
3,246,11,1075.0,2.0,1.0,47.0,0.04372093023255814
3,1144,11,1215.0,3.0,1.0,42.2,0.03473251028806584
0,588,11,1470.0,2.0,2.0,75.0,0.05102040816326531
0,507,11,1590.0,2.0,2.0,125.0,0.07861635220125786
3,614,9,1050.0,2.0,1.0,36.75,0.035
3,901,9,1306.0,2.0,1.0,55.91,0.04281010719754977
0,670,11,1445.0,3.0,2.0,64.0,0.044290657439446365
3,962,11,1220.0,3.0,2.0,58.0,0.047540983606557376
2,961,14,3190.0,3.0,1.0,160.0,0.050156739811912224
3,916,9,1215.0,2.0,1.0,51.26,0.042189300411522634
0,256,11,1920.0,2.0,1.0,88.0,0.04583333333333333
3,349,9,1390.0,2.0,2.0,60.0,0.04316546762589928
2,211,12,800.0,2.0,1.0,75.0,0.09375
2,787,12,600.0,3.0,2.0,100.0,0.16666666666666666
3,493,9,1196.0,2.0,0.0,71.74,0.05998327759197324
3,199,11,1550.0,2.0,2.0,75.0,0.04838709677419355
3,1069,9,1418.0,2.0,2.0,101.0,0.07122708039492243
3,1106,11,1655.0,3.0,2.0,115.0,0.06948640483383686
0,577,9,1115.0,2.0,2.0,33.45,0.030000000000000002
3,914,9,1170.0,2.0,2.0,68.0,0.05811965811965812
3,112,9,1035.0,2.0,2.0,38.3,0.03700483091787439
3,1003,11,1306.0,2.0,2.0,58.0,0.0444104134762634
3,636,9,750.0,2.0,2.0,22.0,0.029333333333333333
3,1066,11,1917.0,3.0,3.0,122.0,0.06364110589462701
3,588,11,1615.0,3.0,3.0,58.0,0.03591331269349845
3,742,9,1071.0,2.0,2.0,52.25,0.048786181139122316
3,661,9,1325.0,2.0,2.0,119.0,0.08981132075471698
3,52,11,1400.0,2.0,1.0,88.0,0.06285714285714286
3,1084,9,1246.0,2.0,1.0,82.0,0.06581059390048154
0,961,9,1215.0,2.0,0.0,40.0,0.03292181069958848
3,772,9,1200.0,2.0,2.0,49.5,0.04125
2,680,14,450.0,3.0,1.0,53.0,0.11777777777777777
3,651,9,1200.0,2.0,2.0,60.0,0.05
0,626,9,945.0,2.0,2.0,50.0,0.05291005291005291
3,498,9,1175.0,2.0,1.0,52.0,0.04425531914893617
3,1163,9,920.0,2.0,1.0,63.0,0.06847826086956521
2,236,10,1600.0,2.0,2.0,110.0,0.06875
2,956,14,750.0,2.0,0.0,110.0,0.14666666666666667
0,226,9,955.0,1.0,2.0,34.01,0.035612565445026174
3,125,11,1750.0,3.0,3.0,100.0,0.05714285714285714
3,1095,11,1425.0,2.0,2.0,64.0,0.04491228070175438
3,1163,9,1165.0,2.0,1.0,40.5,0.03476394849785408
3,588,9,1050.0,2.0,2.0,48.0,0.045714285714285714
3,307,11,1370.0,2.0,2.0,75.0,0.05474452554744526
3,383,11,1374.0,2.0,1.0,72.0,0.05240174672489083
3,473,11,1754.0,3.0,2.0,124.0,0.07069555302166476
3,663,11,1847.0,3.0,2.0,110.0,0.05955603681645912
3,96,11,1850.0,4.0,3.0,139.0,0.07513513513513513
2,292,12,3297.0,3.0,1.0,135.0,0.04094631483166515
3,359,9,1187.0,2.0,2.0,45.0,0.037910699241786014
0,249,11,1400.0,2.0,1.0,40.44,0.028885714285714285
2,637,12,600.0,2.0,0.0,30.0,0.05
3,277,9,1350.0,2.0,3.0,180.0,0.13333333333333333
2,351,12,3000.0,2.0,2.0,120.0,0.04
3,1066,0,693.0,1.0,1.0,34.3,0.04949494949494949
3,325,11,1980.0,3.0,2.0,224.0,0.11313131313131314
3,577,9,1021.0,2.0,1.0,48.0,0.04701273261508325
3,1069,9,1165.0,2.0,2.0,95.0,0.0815450643776824
3,496,11,1756.0,3.0,2.0,92.0,0.05239179954441914
3,229,11,1739.0,3.0,1.0,105.0,0.060379528464634846
3,1105,9,1280.0,2.0,2.0,65.0,0.05078125
3,742,9,1215.0,2.0,2.0,58.86,0.04844444444444444
3,772,9,950.0,2.0,1.0,46.5,0.04894736842105263
0,636,11,1082.0,2.0,1.0,49.0,0.04528650646950092
3,59,9,1050.0,2.0,1.0,42.0,0.04
3,333,9,1080.0,2.0,0.0,53.35,0.04939814814814815
3,128,9,1100.0,2.0,2.0,55.0,0.05
2,125,14,3200.0,4.0,1.0,205.0,0.0640625
3,962,9,1311.0,2.0,1.0,78.0,0.059496567505720827
3,901,11,1608.0,3.0,1.0,67.98,0.04227611940298508
3,213,9,1160.0,2.0,2.0,36.0,0.03103448275862069
3,1163,9,1170.0,2.0,1.0,71.0,0.06068376068376068
3,636,9,1155.0,2.0,2.0,40.6,0.035151515151515156
3,476,11,1255.0,2.0,1.0,77.68,0.061896414342629484
3,927,9,1065.0,2.0,2.0,44.95,0.04220657276995306
3,814,0,674.0,1.0,1.0,21.0,0.03115727002967359
3,96,11,1936.0,4.0,2.0,126.0,0.06508264462809918
3,72,9,1100.0,2.0,1.0,38.45,0.03495454545454546
3,916,11,2257.0,4.0,2.0,157.0,0.06956136464333186
3,787,9,1055.0,2.0,2.0,55.0,0.052132701421800945
3,901,11,1530.0,3.0,3.0,51.87,0.03390196078431373
3,343,11,1700.0,3.0,1.0,97.0,0.057058823529411766
3,901,11,1575.0,2.0,2.0,78.0,0.049523809523809526
3,915,9,1263.0,2.0,1.0,93.32,0.07388756927949326
3,577,11,1559.0,3.0,0.0,69.315,0.044461193072482356
3,638,9,1043.0,2.0,2.0,65.0,0.062320230105465
3,481,9,1255.0,2.0,2.0,53.5,0.042629482071713146
3,531,9,1352.5,2.0,0.0,93.865,0.06940110905730129
3,279,0,590.0,1.0,0.0,13.57,0.023
2,1171,12,1550.0,3.0,1.0,120.0,0.07741935483870968
3,962,11,1220.0,3.0,3.0,56.0,0.04590163934426229
3,935,11,1900.0,3.0,3.0,160.0,0.08421052631578947
3,1110,11,1360.0,3.0,3.0,55.0,0.04044117647058824
0,1157,9,1100.0,2.0,1.0,75.0,0.06818181818181818
3,61,11,1455.0,3.0,2.0,73.31,0.050384879725085915
0,577,9,1035.0,2.0,1.0,40.5,0.0391304347826087
3,473,9,1152.0,2.0,2.0,69.0,0.059895833333333336
3,217,9,1299.0,2.0,2.0,82.0,0.06312548113933796
3,962,11,1157.0,2.0,1.0,75.0,0.06482281763180639
3,894,9,1050.0,2.0,2.0,52.5,0.05
3,844,9,1050.0,2.0,2.0,40.0,0.0380952380952381
3,1154,9,1246.0,2.0,1.0,67.4,0.05409309791332264
0,963,11,1929.0,3.0,2.0,115.0,0.05961638154484189
3,481,9,1285.0,2.0,1.0,60.0,0.04669260700389105
2,746,12,1200.0,2.0,0.0,65.0,0.05416666666666667
0,192,13,3161.0,4.0,3.0,214.0,0.0677000949066751
0,159,11,1850.0,3.0,2.0,170.0,0.0918918918918919
0,1010,11,1025.0,2.0,0.0,37.0,0.03609756097560975
0,729,9,1124.0,3.0,2.0,80.0,0.0711743772241993
3,171,9,1012.0,2.0,1.0,54.59,0.053942687747035575
3,61,9,871.0,2.0,2.0,55.0,0.06314580941446613
0,303,9,1020.0,2.0,2.0,40.0,0.0392156862745098
3,894,11,1550.0,3.0,3.0,73.5,0.047419354838709675
3,84,11,1410.0,2.0,2.0,80.0,0.05673758865248227
2,292,14,3500.0,5.0,3.0,150.0,0.04285714285714286
3,1163,9,1118.0,2.0,1.0,75.0,0.06708407871198568
3,1066,9,1098.0,2.0,1.0,68.0,0.061930783242258654
3,608,9,1130.0,2.0,1.0,45.2,0.04
3,962,9,1145.0,2.0,2.0,75.0,0.06550218340611354
2,586,12,950.0,3.0,1.0,80.0,0.08421052631578947
3,172,9,1051.0,2.0,1.0,33.0,0.03139866793529972
2,1068,20,600.0,7.0,2.0,108.0,0.18
3,742,9,1102.0,2.0,2.0,53.67,0.04870235934664247
3,545,9,1478.0,2.0,2.0,125.0,0.08457374830852503
3,279,0,645.0,1.0,1.0,16.45,0.025503875968992246
1,476,9,823.0,2.0,1.0,50.63,0.061518833535844475
3,73,9,880.0,2.0,1.0,35.0,0.03977272727272727
0,577,14,600.0,5.0,2.0,75.0,0.125
3,256,11,1991.0,4.0,2.0,100.0,0.050226017076845805
0,1056,11,1100.0,3.0,1.0,50.0,0.045454545454545456
3,443,11,1745.0,3.0,2.0,115.0,0.0659025787965616
0,450,9,1226.0,3.0,1.0,135.0,0.11011419249592169
2,213,12,680.0,4.0,1.0,68.0,0.1
3,4,9,1100.0,2.0,1.0,70.0,0.06363636363636363
2,188,14,1200.0,4.0,3.0,195.0,0.1625
3,52,9,1450.0,2.0,1.0,58.0,0.04
3,1003,13,3366.0,4.0,2.0,120.0,0.035650623885918005
0,948,9,1150.0,2.0,1.0,54.0,0.04695652173913043
3,614,11,1843.0,3.0,2.0,95.84,0.05200217037438958
2,188,14,2200.0,4.0,2.0,195.0,0.08863636363636364
0,247,9,1090.0,3.0,2.0,44.0,0.04036697247706422
3,588,9,1132.0,2.0,2.0,42.0,0.037102473498233215
3,511,9,1375.0,2.0,2.0,80.0,0.05818181818181818
2,59,14,1500.0,5.0,3.0,220.0,0.14666666666666667
3,1066,0,760.0,1.0,2.0,50.3,0.06618421052631579
3,588,9,1180.0,2.0,2.0,65.0,0.05508474576271186
3,559,9,918.0,2.0,2.0,45.0,0.049019607843137254
2,894,16,600.0,5.0,2.0,50.0,0.08333333333333333
0,746,10,1200.0,1.0,0.0,53.0,0.04416666666666667
3,458,9,1372.0,2.0,1.0,61.0,0.04446064139941691
3,125,11,1728.0,3.0,2.0,95.0,0.05497685185185185
3,159,9,1200.0,2.0,2.0,80.0,0.06666666666666667
3,55,9,1280.0,2.0,2.0,56.0,0.04375
2,511,14,800.0,4.0,2.0,110.0,0.1375
3,261,11,1455.0,2.0,2.0,56.0,0.03848797250859107
3,8,2,440.0,1.0,0.0,28.0,0.06363636363636363
2,614,12,1500.0,3.0,2.0,97.0,0.06466666666666666
3,1163,11,1800.0,3.0,2.0,110.0,0.06111111111111111
3,776,11,1525.0,3.0,2.0,96.0,0.06295081967213115
3,894,9,1204.0,2.0,3.0,38.5,0.03197674418604651
3,833,9,1225.0,2.0,1.0,53.55,0.04371428571428571
0,596,18,800.0,6.0,3.0,98.0,0.1225
3,199,11,1650.0,3.0,2.0,122.0,0.07393939393939394
0,383,11,880.0,2.0,1.0,18.0,0.020454545454545454
2,1082,10,1200.0,2.0,0.0,55.0,0.04583333333333333
3,64,9,1005.0,2.0,1.0,42.0,0.041791044776119404
3,1163,11,1562.0,3.0,2.0,103.0,0.06594110115236876
2,164,18,810.0,5.0,2.0,95.0,0.11728395061728394
3,918,9,1200.0,2.0,3.0,42.0,0.035
3,620,11,1555.0,3.0,2.0,82.5,0.05305466237942122
2,577,10,1550.0,2.0,1.0,71.0,0.045806451612903226
3,1163,9,1190.0,2.0,2.0,67.0,0.05630252100840336
0,299,9,1070.0,2.0,2.0,50.0,0.04672897196261682
2,962,25,1800.0,2.0,2.0,28.785,0.015991666666666668
3,546,9,1020.0,2.0,1.0,42.48,0.04164705882352941
3,1171,11,1610.0,3.0,1.0,115.0,0.07142857142857142
3,875,0,700.0,1.0,1.0,41.0,0.05857142857142857
3,85,11,1300.0,2.0,1.0,49.0,0.03769230769230769
3,476,9,1420.0,2.0,1.0,123.0,0.08661971830985915
2,1129,24,1200.0,9.0,2.0,100.0,0.08333333333333333
1,476,11,1069.0,3.0,2.0,65.4,0.061178671655753046
3,742,11,1900.0,3.0,3.0,123.0,0.06473684210526316
3,832,9,1655.0,2.0,1.0,97.65,0.05900302114803626
3,1095,9,1155.0,2.0,2.0,40.42,0.034995670995671
0,962,11,1300.0,2.0,2.0,70.0,0.05384615384615385
3,383,9,1100.0,2.0,2.0,45.0,0.04090909090909091
3,363,9,1030.0,2.0,2.0,42.0,0.040776699029126215
3,1154,9,2105.0,2.0,1.0,70.2,0.033349168646080764
0,232,11,1700.0,3.0,2.0,126.0,0.07411764705882352
3,540,11,1760.0,3.0,2.0,139.0,0.07897727272727273
0,586,24,6200.0,9.0,0.0,200.0,0.03225806451612903
0,25,9,1400.0,2.0,1.0,67.0,0.047857142857142855
3,1020,9,1200.0,2.0,0.0,53.0,0.04416666666666667
0,199,9,912.0,2.0,1.0,55.0,0.06030701754385965
3,1163,9,1102.0,2.0,1.0,48.0,0.043557168784029036
3,282,11,1535.0,3.0,1.0,55.0,0.035830618892508145
3,470,9,1243.0,2.0,2.0,46.0,0.03700724054706356
3,559,9,918.0,2.0,2.0,63.2,0.06884531590413943
3,213,11,1500.0,2.0,3.0,70.0,0.04666666666666667
3,620,11,1476.0,3.0,0.0,89.0,0.06029810298102981
3,776,9,1200.0,2.0,3.0,65.0,0.05416666666666667
3,1135,0,606.0,1.0,0.0,34.78,0.05739273927392739
3,1151,9,1100.0,2.0,3.0,61.0,0.05545454545454546
3,409,11,1295.0,2.0,1.0,59.5,0.04594594594594595
0,814,0,527.0,1.0,0.0,26.0,0.04933586337760911
3,827,9,1300.0,2.0,2.0,80.0,0.06153846153846154
2,247,12,680.0,4.0,1.0,68.0,0.1
2,77,1,1260.0,1.0,0.0,41.0,0.03253968253968254
0,661,9,1140.0,2.0,1.0,75.2,0.06596491228070175
2,151,1,1500.0,1.0,0.0,37.5,0.025
3,1163,11,2321.0,4.0,1.0,128.0,0.055148642826367944
3,962,9,1390.0,2.0,2.0,62.0,0.04460431654676259
3,962,11,1725.0,3.0,3.0,90.0,0.05217391304347826
3,485,11,1186.0,2.0,1.0,63.0,0.05311973018549747
3,614,9,1230.0,2.0,1.0,85.0,0.06910569105691057
0,7,0,600.0,1.0,1.0,17.0,0.028333333333333332
3,1177,11,1313.0,3.0,1.0,96.0,0.07311500380807312
2,1056,10,900.0,2.0,0.0,55.0,0.06111111111111111
3,94,9,1250.0,2.0,2.0,66.25,0.053
3,245,0,660.0,1.0,1.0,54.0,0.08181818181818182
3,205,9,1036.0,2.0,2.0,105.0,0.10135135135135136
3,833,9,1100.0,2.0,1.0,70.0,0.06363636363636363
2,333,25,1950.0,2.0,2.0,46.8,0.023999999999999997
2,1003,14,525.0,5.0,2.0,56.0,0.10666666666666667
0,388,9,1015.0,2.0,1.0,56.0,0.05517241379310345
2,431,1,812.0,1.0,0.0,26.0,0.03201970443349754
0,804,11,1360.0,2.0,2.0,65.0,0.04779411764705882
3,817,11,2167.0,3.0,3.0,170.0,0.07844946931241348
3,901,9,1200.0,2.0,1.0,35.0,0.029166666666666667
3,429,9,1165.0,2.0,2.0,75.0,0.06437768240343347
3,159,9,1274.0,2.0,2.0,70.0,0.054945054945054944
3,901,9,1151.0,2.0,2.0,39.02,0.03390095569070374
2,1129,18,1060.0,6.0,3.0,110.0,0.10377358490566038
3,1075,11,1626.0,2.0,2.0,120.0,0.07380073800738007
3,187,9,1035.0,2.0,2.0,35.77,0.03456038647342995
2,982,12,1272.0,4.0,0.0,75.0,0.0589622641509434
0,557,9,965.0,2.0,1.0,45.0,0.046632124352331605
2,390,16,1600.0,5.0,2.0,140.0,0.0875
3,662,9,1070.0,2.0,1.0,42.79,0.039990654205607476
0,901,11,1570.0,2.0,2.0,65.0,0.041401273885350316
0,1156,9,1276.0,2.0,2.0,38.0,0.029780564263322883
3,630,9,780.0,2.0,2.0,25.0,0.03205128205128205
3,404,11,1000.0,2.0,1.0,65.0,0.065
2,64,14,1200.0,3.0,2.0,188.0,0.15666666666666668
0,52,11,1700.0,2.0,3.0,100.0,0.058823529411764705
3,470,11,1850.0,3.0,2.0,110.0,0.05945945945945946
0,642,9,904.0,2.0,1.0,30.0,0.033185840707964605
3,990,9,1121.0,2.0,1.0,43.72,0.039000892060660125
3,59,11,1385.0,2.0,2.0,58.17,0.042
3,948,9,1270.0,2.0,1.0,69.85,0.05499999999999999
3,614,11,1450.0,3.0,3.0,56.0,0.038620689655172416
3,716,0,730.0,1.0,1.0,35.0,0.04794520547945205
3,901,11,1580.0,3.0,3.0,53.56,0.033898734177215194
3,1066,9,1111.0,2.0,1.0,50.0,0.045004500450045004
2,636,14,1125.0,2.0,1.0,88.0,0.07822222222222222
3,1105,9,977.0,2.0,2.0,36.0,0.0368474923234391
3,449,9,674.0,1.0,1.0,19.9,0.02952522255192878
2,787,12,600.0,3.0,1.0,83.0,0.13833333333333334
2,961,14,2540.0,4.0,1.0,115.0,0.045275590551181105
3,540,9,1290.0,2.0,1.0,100.0,0.07751937984496124
2,674,12,600.0,3.0,1.0,98.0,0.16333333333333333
3,73,9,795.0,2.0,1.0,32.54,0.04093081761006289
3,614,9,700.0,1.0,1.0,35.0,0.05
0,95,9,1463.0,1.0,1.0,142.0,0.09706083390293917
0,1135,12,1000.0,3.0,0.0,140.0,0.14
3,929,11,1306.0,2.0,2.0,58.0,0.0444104134762634
3,49,11,2401.0,3.0,2.0,185.0,0.0770512286547272
2,250,14,1670.0,3.0,0.0,135.0,0.08083832335329341
2,748,12,1200.0,3.0,1.0,90.0,0.075
3,349,11,1804.0,3.0,2.0,121.0,0.06707317073170732
3,23,11,2065.0,4.0,1.0,210.0,0.1016949152542373
3,505,11,1225.0,3.0,1.0,40.0,0.0326530612244898
3,1066,9,1185.5,2.0,0.0,58.68,0.04949810206663855
3,217,9,900.0,2.0,2.0,56.0,0.06222222222222222
3,245,9,1350.0,2.0,1.0,91.0,0.0674074074074074
3,589,0,700.0,1.0,0.0,36.0,0.05142857142857143
3,776,9,1005.0,2.0,0.0,35.175,0.034999999999999996
3,863,9,1160.0,2.0,1.0,46.39,0.03999137931034483
3,485,11,1680.0,3.0,2.0,99.27,0.05908928571428571
1,684,9,1043.0,2.0,2.0,55.0,0.052732502396931925
2,505,14,1200.0,4.0,1.0,120.0,0.1
3,476,9,1040.0,2.0,2.0,46.0,0.04423076923076923
3,1081,11,1357.0,2.0,2.0,65.0,0.047899778924097275
2,809,20,1600.0,7.0,1.0,104.0,0.065
3,1124,9,1225.0,2.0,2.0,47.0,0.03836734693877551
2,1041,24,1500.0,6.0,1.0,80.0,0.05333333333333334
3,1170,9,1130.0,2.0,2.0,40.0,0.035398230088495575
0,205,14,2500.0,4.0,1.0,150.0,0.06
1,1036,11,1700.0,3.0,3.0,120.0,0.07058823529411765
3,363,11,1549.0,3.0,2.0,65.0,0.04196255648805681
3,1177,9,1400.0,2.0,2.0,100.0,0.07142857142857142
3,349,9,1080.0,2.0,2.0,50.0,0.046296296296296294
0,1092,9,1180.0,2.0,2.0,100.0,0.0847457627118644
2,280,20,780.0,7.0,3.0,150.0,0.19230769230769232
3,368,11,1800.0,3.0,2.0,150.0,0.08333333333333333
3,470,9,1225.0,2.0,1.0,67.38,0.05500408163265306
0,280,0,890.0,1.0,1.0,75.0,0.08426966292134831
3,73,9,1005.0,2.0,1.0,39.59,0.03939303482587065
3,1163,9,1320.0,2.0,1.0,95.0,0.07196969696969698
0,104,13,1475.0,2.0,1.0,50.0,0.03389830508474576
3,669,11,1707.0,2.0,2.0,99.745,0.058432923257176334
3,461,9,1110.0,2.0,2.0,51.0,0.04594594594594595
2,865,10,1300.0,2.0,0.0,54.0,0.04153846153846154
2,1102,16,600.0,3.0,1.0,86.0,0.14333333333333334
3,383,9,1128.0,2.0,1.0,65.35,0.057934397163120564
3,540,9,1452.19,2.0,1.0,100.0,0.06886151261198603
3,177,11,2600.0,4.0,1.0,135.0,0.051923076923076926
0,956,9,630.0,1.0,1.0,35.0,0.05555555555555555
3,499,9,1243.0,2.0,2.0,48.5,0.03901850362027353
0,1014,9,960.0,2.0,2.0,32.0,0.03333333333333333
3,182,11,1690.0,3.0,2.0,100.0,0.05917159763313609
0,1163,9,735.0,2.0,1.0,35.0,0.047619047619047616
3,191,9,1365.0,2.0,2.0,73.0,0.05347985347985348
3,476,9,1420.0,2.0,1.0,99.39,0.06999295774647887
3,1008,11,1570.0,3.0,3.0,68.0,0.04331210191082802
3,246,9,850.0,1.0,1.0,32.0,0.03764705882352941
3,59,11,1575.0,2.0,2.0,110.0,0.06984126984126984
3,1069,9,1418.0,2.0,2.0,104.0,0.07334273624823695
3,1095,9,1050.0,2.0,1.0,42.0,0.04
3,485,9,1065.0,2.0,1.0,42.6,0.04
0,1092,11,1340.0,3.0,0.0,90.0,0.06716417910447761
3,1172,11,1610.0,3.0,2.0,92.0,0.05714285714285714
0,385,9,1160.0,2.0,1.0,33.5,0.028879310344827585
3,668,9,1092.0,2.0,2.0,44.0,0.040293040293040296
3,853,9,1194.0,2.0,2.0,47.0,0.03936348408710218
3,1171,11,1455.0,3.0,1.0,61.5,0.042268041237113405
3,73,0,734.0,1.0,0.0,19.82,0.027002724795640327
0,951,9,799.0,2.0,1.0,38.0,0.04755944931163955
0,1163,11,1896.0,3.0,1.0,75.0,0.03955696202531646
3,125,9,1100.0,2.0,1.0,48.0,0.04363636363636364
0,217,9,1350.0,2.0,1.0,79.0,0.05851851851851852
3,93,11,1355.0,3.0,1.0,61.0,0.045018450184501846
3,383,9,1128.0,2.0,1.0,65.0,0.057624113475177305
2,856,10,1350.0,2.0,0.0,90.0,0.06666666666666667
3,620,11,1493.0,3.0,2.0,82.0,0.05492297387809779
3,61,9,1098.0,2.0,1.0,43.91,0.039990892531876134
3,177,11,1900.0,2.0,1.0,170.0,0.08947368421052632
3,366,11,1460.0,3.0,2.0,88.0,0.06027397260273973
2,497,16,1600.0,5.0,3.0,140.0,0.0875
3,1105,9,1091.0,2.0,1.0,32.0,0.02933088909257562
3,1171,9,1180.0,2.0,3.0,42.0,0.03559322033898305
3,614,9,1366.0,3.0,1.0,76.85,0.05625915080527086
3,887,11,1685.0,3.0,2.0,95.0,0.05637982195845697
0,661,9,1260.0,2.0,3.0,100.0,0.07936507936507936
2,1163,12,3010.0,3.0,2.0,200.0,0.0664451827242525
2,918,12,1330.0,4.0,1.0,140.0,0.10526315789473684
2,726,10,1200.0,2.0,0.0,130.0,0.10833333333333334
3,1163,9,1346.0,2.0,1.0,96.17,0.07144873699851412
3,279,0,630.0,1.0,0.0,13.86,0.022
3,962,11,1476.0,2.0,2.0,98.94,0.06703252032520325
3,59,11,1850.0,3.0,2.0,140.0,0.07567567567567568
3,383,9,755.0,1.0,1.0,34.0,0.045033112582781455
2,208,16,800.0,5.0,2.0,98.0,0.1225
3,853,9,1194.0,2.0,2.0,46.0,0.038525963149078725
2,680,1,800.0,1.0,0.0,52.0,0.065
3,894,11,2250.0,3.0,1.0,195.0,0.08666666666666667
3,1135,9,1352.0,2.0,2.0,68.0,0.05029585798816568
3,1066,11,2002.0,3.0,2.0,112.0,0.055944055944055944
0,626,9,1060.0,2.0,2.0,45.0,0.04245283018867924
3,614,11,1419.59,2.0,1.0,59.0,0.041561295867116564
3,901,9,1196.0,2.0,2.0,51.15,0.04276755852842809
0,383,11,1220.0,2.0,2.0,35.24,0.028885245901639347
3,388,11,1595.0,3.0,2.0,75.0,0.047021943573667714
3,177,9,1260.0,2.0,3.0,75.0,0.05952380952380952
3,476,9,1100.0,2.0,2.0,47.0,0.042727272727272725
3,394,9,1550.0,2.0,2.0,140.0,0.09032258064516129
3,514,9,1180.0,2.0,3.0,52.0,0.04406779661016949
2,383,14,4000.0,5.0,1.0,150.0,0.0375
0,84,11,1662.0,3.0,2.0,85.0,0.05114320096269555
3,481,9,1285.0,2.0,1.0,60.0,0.04669260700389105
2,84,14,1080.0,4.0,1.0,75.0,0.06944444444444445
3,96,11,1862.0,3.0,2.0,119.0,0.06390977443609022
3,901,9,1419.0,2.0,2.0,48.0,0.03382663847780127
0,1163,11,1410.0,3.0,2.0,43.71,0.031
3,901,11,1560.0,2.0,2.0,62.4,0.04
2,295,16,1100.0,4.0,3.0,150.0,0.13636363636363635
3,1066,11,1634.0,3.0,3.0,78.0,0.04773561811505508
0,1163,11,1150.0,2.0,3.0,44.0,0.03826086956521739
3,130,9,1100.0,2.0,2.0,53.0,0.04818181818181818
3,1171,11,1616.0,3.0,1.0,65.0,0.040222772277227724
3,793,9,1392.0,2.0,1.0,99.0,0.07112068965517242
3,540,11,1798.0,3.0,1.0,120.0,0.06674082313681869
3,164,11,1675.0,3.0,3.0,75.0,0.04477611940298507
2,235,10,792.0,2.0,1.0,70.0,0.08838383838383838
3,1103,15,2000.0,4.0,1.0,103.0,0.0515
0,492,20,600.0,7.0,3.0,89.0,0.14833333333333334
3,476,11,1700.0,3.0,2.0,124.0,0.07294117647058823
3,511,9,1248.0,2.0,1.0,69.0,0.055288461538461536
0,593,9,1147.0,2.0,1.0,54.0,0.047079337401918046
3,1036,9,1100.0,2.0,2.0,40.0,0.03636363636363636
3,1135,11,1527.0,3.0,2.0,115.0,0.07531106745252128
3,614,0,525.0,1.0,1.0,25.0,0.047619047619047616
3,588,9,1100.0,2.0,3.0,58.0,0.05272727272727273
3,974,9,1118.0,2.0,2.0,37.5,0.03354203935599284
3,608,11,1476.0,3.0,1.0,75.0,0.0508130081300813
0,427,11,2100.0,3.0,1.0,75.0,0.03571428571428571
3,933,11,1215.0,2.0,2.0,46.5,0.03827160493827161
3,94,9,1332.0,2.0,1.0,79.0,0.05930930930930931
3,485,9,1350.0,2.0,3.0,49.0,0.0362962962962963
2,662,14,600.0,4.0,1.0,81.0,0.135
3,470,9,1243.0,2.0,2.0,46.0,0.03700724054706356
3,778,9,1105.0,2.0,2.0,49.73,0.045004524886877825
2,843,12,1500.0,2.0,1.0,200.0,0.13333333333333333
3,620,9,1200.0,2.0,2.0,50.0,0.041666666666666664
3,916,9,1251.0,2.0,1.0,47.4,0.03788968824940048
3,600,9,883.0,2.0,1.0,45.0,0.05096262740656852
3,844,11,1400.0,2.0,3.0,67.0,0.047857142857142855
3,478,11,1703.0,3.0,2.0,113.0,0.06635349383440986
3,780,15,2500.0,5.0,3.0,130.0,0.052
3,1105,11,1250.0,3.0,2.0,71.0,0.0568
3,559,9,933.0,2.0,2.0,43.0,0.04608788853161844
2,1204,1,461.82,1.0,1.0,31.7,0.06864146204148802
3,255,9,1262.0,2.0,1.0,75.0,0.059429477020602216
3,1171,9,915.0,2.0,2.0,48.0,0.05245901639344262
3,849,11,1370.0,2.0,2.0,61.5,0.04489051094890511
3,728,9,1210.0,2.0,3.0,55.0,0.045454545454545456
2,1053,12,1500.0,2.0,0.0,85.0,0.056666666666666664
3,435,9,1065.0,2.0,3.0,50.0,0.046948356807511735
3,918,11,1515.0,3.0,3.0,65.0,0.0429042904290429
2,964,14,1800.0,4.0,2.0,110.0,0.06111111111111111
3,1066,11,1445.0,2.0,3.0,40.31,0.0278961937716263
3,1095,11,1300.0,2.0,1.0,55.0,0.04230769230769231
0,1135,9,989.0,2.0,0.0,60.0,0.06066734074823053
3,540,9,1300.0,2.0,1.0,85.0,0.06538461538461539
3,279,11,1185.0,2.0,2.0,30.22,0.02550210970464135
2,211,16,1350.0,3.0,1.0,110.0,0.08148148148148149
3,742,9,1045.0,2.0,3.0,60.0,0.05741626794258373
3,1143,9,1205.0,2.0,2.0,42.18,0.03500414937759336
3,286,9,1260.0,2.0,1.0,75.0,0.05952380952380952
2,335,16,1320.0,5.0,2.0,199.0,0.15075757575757576
3,1092,11,1500.0,2.0,2.0,125.0,0.08333333333333333
3,247,11,1250.0,2.0,2.0,42.5,0.034
0,739,9,1199.0,2.0,2.0,50.0,0.041701417848206836
3,485,9,1385.0,2.0,1.0,83.09,0.059992779783393506
3,691,9,1149.0,2.0,1.0,75.0,0.06527415143603134
3,962,11,2180.0,3.0,2.0,170.0,0.0779816513761468
2,1056,22,1200.0,7.0,1.0,110.0,0.09166666666666666
2,1076,16,1200.0,5.0,0.0,195.0,0.1625
